상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,합친데이터,네이버키워드,naver_store_url,store_address,store_score,visitor_review,total_of_people_voted,리뷰 총인원
강호동치킨678,닭/오리요리,후라이드/양념치킨,치킨 전문점,소사본동,37.4797188060013,126.797266672132,닭/오리요리후라이드/양념치킨치킨 전문점,소사본동%20강호동치킨678,https://m.place.naver.com/restaurant/31215927,경기 부천시 소삼로 47 부천소사역 푸르지오,4.51,/고추장사치킨 맛있게 잘먹었습니다 조금더매우면 하는 아쉬움은 있네요/치킨이 매콤하고 맛있었어요/좋아요 요/네이버 주소가 잘못 나와 있어서 방문시 매장에 전화해서 위치 확인 해야 해요/가격대비 조아용 골뱅이 짱/치킨을 잘못튀기면 기름이 줄줄.그리고 느끼하거든요. 요기 치킨은 바삭하고 느끼하지 않은 아주 깔끔 그맛 자체 최곱니다. 자꾸자꾸 시켜먹고 싶은 맛입니다. 지난번 친구들과 사먹었는데 넘 맛있어서 그자리에서 한마리 더 시켜서 먹었답니다. 돈은 덕분에 많이 나왔지만요 먹는동안 행복했어요. 사람이 왜 많이 방문하는지 알았습니다. 자주 사먹는데 이번엔 감사뜻으로 리뷰 남겨요./굿/맛있어요/맛있어요/집앞 상가치상가인데 손님두 늘 많고 사장님이 친절하시고 우선 치킨이 맛나욤,/4.51/173개 평점 106명 참여,78
우정식당,한식,한식/백반/한정식,한식 음식점업,소사본동,37.4805062334134,126.791431251312,한식한식/백반/한정식한식 음식점업,소사본동%20우정식당,https://m.place.naver.com/restaurant/1225254978,경기 부천시 호현로489번길 38,3.61,/인생 최악의 식당일듯/다신가고싶지 않은식당/굿/깍두기랑 김치 맛이 별로/맛있었는데 정말 비위생적입니다. 병원 방문으로 가장 가까운 곳으로 갔는데 사장님은 담배피다가 턱스크하고 음식 만드시고 두분다 계속 턱스크 상태로 고기 자르시고 대화하시더라구요 물병 재사용하시는거 같은데 참고로 유통기한이 20년3월로 되어있으니 오래 사용하신거겠죠?/너무 비위생적이에요ㅠ 먹는 음식인데 깨끗하게좀 하시면 좋겠어요/맛있어요/좋습니다/좋아요./좋아요,/3.61/53개 평점 60명 참여,20
서신분식,분식,라면김밥분식,분식 및 김밥 전문점,소사본동,37.4812715363764,126.792255606514,분식라면김밥분식분식 및 김밥 전문점,소사본동%20서신분식,https://m.place.naver.com/restaurant/15005802,경기 부천시 호현로497번길 20-2,,/굳,,1
바비큐,닭/오리요리,후라이드/양념치킨,치킨 전문점,소사본동,37.4772388681881,126.795293967661,닭/오리요리후라이드/양념치킨치킨 전문점,소사본동%20바비큐,https://m.place.naver.com/restaurant/31609052,경기 부천시 소사로 243,4.32,/한식바비큐가 젤 맛있어요/😀/많이파세요/좋아요/ㅒ/그럭저럭 괜춘 괜춘/맛있어요/./서울 지점보다 가격이 더 싸요~ 완전 맛있어요~^^/좋아요,/4.32/51개 평점 53명 참여,13
시골식당,한식,한식/백반/한정식,한식 음식점업,소사본동,37.4805329060055,126.794924501887,한식한식/백반/한정식한식 음식점업,소사본동%20시골식당,https://m.place.naver.com/restaurant/1849759375,경기 부천시 소사로 257,4.42,"/우리동네 이런 밥집이 있다는게 너무 좋아요! 사장님도 너무 친절하시고 잘해주셔요, 아이들도 이뻐해주시구요😍 6천원에 집밥보더 집밥같고 푸짐하 고 맛있게 먹을수 있는 곳이예요.정과 인심은 덤이구요😭 진짜 단점이 없는 찐맛집입니다. 사장님 늘 잘먹고 갑니다.감사해요♥/왜 이제야 알게 됐는지... 레알 맛집/굿/와 이런곳이!!!! 진짜 너무 맛있어요 단골됩니다 가성비최고 백반!!!!!/굿/간단히 백반먹기 좋아요/좋아요/맛있어요~~/맛있어요/맛있어요 사람 많습니다^^",/4.42/42개 평점 43명 참여,23
배진화옛날통닭,닭/오리요리,후라이드/양념치킨,치킨 전문점,소사본동,37.471484524033,126.797387327335,닭/오리요리후라이드/양념치킨치킨 전문점,소사본동%20배진화옛날통닭,https://m.place.naver.com/restaurant/1798335246,경기 부천시 소사로148번길 31,4.4,/ㅎ/딱 옛날통닭 맛이라 가끔 생각날 때 먹기 좋아요/굿/배진화통닭 처음 먹어보는데 너무 맛있었어요!사장님도 친절하시구 메뉴도 다양해요ㅎㅎ조만간 재방문할게요!/바삭하고 너무 맛있어여 가성비 무엇 ㅋㅋㅋㅋㅋㅋ최고의 치킨집/우리동네 찐맛집/맛있어요/저렴한 맛에 먹어요! 약간 오버쿡되었지만 짭조름하고 바삭해요!/싸고 맛있어요/맛있어요,/4.4/26개 평점 26명 참여,10
크리스마스자몽,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,소사본동,37.4783022585209,126.790019572427,커피점/카페커피전문점/카페/다방비알콜 음료점업,소사본동%20크리스마스자몽,https://m.place.naver.com/restaurant/1569929289,경기 부천시 호현로489번길 52,,,,empty
복죽,별식/퓨전요리,죽전문점,한식 음식점업,소사본동,37.4797033754578,126.795751877013,별식/퓨전요리죽전문점한식 음식점업,소사본동%20복죽,https://m.place.naver.com/restaurant/38502262,경기 부천시 소사로 240,,,,9
젬마커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,소사본동,37.4817760214901,126.794893229388,커피점/카페커피전문점/카페/다방비알콜 음료점업,소사본동%20젬마커피,https://m.place.naver.com/restaurant/1989058954,경기 부천시 경인옛로 25 한신더휴메트로 상가 지상 124호,4.78,"/우리동네 바스크치즈케이크맛집!! 정말 정말 맛있어요!! 치즈류 디저트는 안좋아하는데 젬마가면 무조건 바치케 먹습니다ㅎㅎㅎ 사장님도 친절하시고 아담하지만 분위기도 이뻐요~~~♥ 르뱅쿠키도,스콘류도 맛있지만 바치케! 완전 강추합니다./소사역에서 가까운 상가에 있어서 방문하기 좋았어요. 손님이 많아서 못찍었지만 인테리어도 따듯한 느낌으로 너무 예뻐요. 커피는 두가지 중에 원두 선택할 수 있어서 취향이 다른 사람끼리 가도 좋을것같네요. 남편이 뭐 맛있다는 소리 잘 안하는데 여기 치즈케이크 엄청 맛있대요 ㅎㅎ 마지막으로 사 장님 넘 친절하심. 재방문하고 싶은 곳이에요./아기자기하고 분위기 좋아요! 조용히 책 읽기 좋아요!/테이블이 많지는 않지만 맛과 분위기가 좋았어요 원두도 선택할 수 있는데 산미 있는 라떼가 생각보다 괜찮았어요 프랜차이즈에서 먹는 바닐라라떼는 특유의 쨍한 맛이 있는데 여기는 바닐라빈으로 직접 제조하셔서 진짜 맛있었어요.. 스콘도요,, 그리고 재즈 선곡도 좋아서 경쾌하지만 가볍지 않으면서 무겁지도 않은 이 카페 특유의 느낌이 좋아요 여유에 잔잔히 스며드는게 묘하고 소중한 느낌의 카페 같았어요 잘 머물다 가요💓/일요일에 못가서 아쉬운 우리동네 디저트맛집... 조용하고 인테리어도 너무 예쁘고 사장님두 친절하셔요!/재방문인데 좋아요/커피맛두 굿~인테리어도 감각있어요^^/정말 디저트가 맛있는 카페예요~~ 사는곳이 소새울역 부근이라 자주 못가지만 바스크치즈케이크도 르뱅쿠키도,스콘도 너무 맛있는 곳이이예요~~~ 사 장님도 친절하시고 넓진않지만 분위기도 모던하고 이쁘고 손에 꼽히는 맛집이예요♥ 오늘도 잘먹고갑니다~~~/인테리어 멋진 곳 갈릭크로와상 진짜 맛있어요/커피맛있고 친절하신 사장님 💕",/4.78/78개 평점 63명 참여,46
빙하시대,한식,냉면집,한식 음식점업,소사본동,37.479782282675,126.794653899762,한식냉면집한식 음식점업,소사본동%20빙하시대,https://m.place.naver.com/restaurant/1606396107,경기 부천시 부천로86번길 64,4.52,/맛있어요/시원하고 맛있어요.,/4.52/22개 평점 22명 참여,2
진담,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,소사본동,37.4756940340476,126.801095972016,커피점/카페커피전문점/카페/다방비알콜 음료점업,소사본동%20진담,https://m.place.naver.com/restaurant/1311348194,경기 부천시 소안로 10,,/핫바닐라라떼 감기기운 있을 때 마셨는데 정말 맛있었어요/커피 맛있어요/커피가 맛있어요/텀블러는 200원 할인해주십니다 라떼가 맛있는 카페 크림라떼 마셔봤는데 크림도 맛있었어요 에그타르트도 1500원인데 맛있어요/커피맛이 좋으네요^^/청귤에이드 맛있었어요 상큼하니/굿굿/좋아요/사장님께서 일일이 취향 기억하시고 서비스도 챙겨주셔서 자꾸 감동/인테리어 이쁘고 편안해요~ 커피도 👍,,42
카페무홀,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,소사본동,37.4724536260391,126.800537254591,커피점/카페커피전문점/카페/다방비알콜 음료점업,소사본동%20카페무홀,https://m.place.naver.com/restaurant/1777936747,경기 부천시 소사로160번길 90 1층,,"/매일 퇴근 후 이곳에서 커피& 디저트를 구매하는것이 루틴이 되어버렸네요 ^^ 아메리카노가 정말 꼬소합니다. 원두가 정말 신선하게 관리되고 있는것 같아요. 특히 그 끝맛의 꼬숩하고 찐한 후미가 너무 좋아요 .. 너무 고급스러운맛.. :) 곁들어 먹을 수 있는 베이커리 스콘도 너무 감칠맛 나네요..ㅎㅎㅎ ㅎ 음료랑 같이 먹다보면 식욕이 땡기는 기분좋은 느낌?ㅎㅎ 별거 아닐수도 있지만 포장할때마다 참 행복합니다 ^^/매장 자주방문하는데 오늘은 포장 주문했어요! 커피맛도 좋구 넘 더워서 썸머라떼 주문햇어영~ 시원하고 달달하니 최고에요👍🧡/알게되고 범박동에서부터 오고있어요! 진짜 공간 너무 이쁘고, 메뉴들 하나하나 다 맛있어요. 소문 많이내고 자주 올게요:)!!/작은카페지만~커피맛 좋구 디저트종류가 약간 아쉽지만~~/연남동에 있을거 같은 멋진카페가 우리동네에 있어서 좋아요☕️/커피맛이좋아요~/커피도 맛있고 매장이 깔끔해요/맛있어요!!/카페가 조용해서 좋았습니다.",,31
돈우네정육식당,한식,기타고기요리,한식 음식점업,소사본동,37.4815241341814,126.793167371642,한식기타고기요리한식 음식점업,소사본동%20돈우네정육식당,https://m.place.naver.com/restaurant/1824141676,경기 부천시 호현로 488 1층 정다운그린빌 117호,4.74,/맛있다는 느낌은 못받았어요 싱겁달까.. 그냥 고기먹는느낌이였어요/테이블 사이의 거리도 넓은편이고 음식도 맛있어서 좋았어요!!/고기도 저렴하고 사이드도 맛나요! 새로생긴 매장이라 그런가 깨끗하고 좋습니당!/가격도 넘 착한데 ㅠ 고기도 신선하고 푸짐하게 배터지게 먹고갑니당 !! 계란찜 된장찌개 서비스도 넘 좋어요 ㅠㅠㅠㅠ 다음에 또 올게용!!!!/계란찜이랑된장맛이애매한맛 걍그랬음/가성비가 넘치고 대표님이 친절하십니다. 긍정적인 기운을 받아갑니다/사장님 친절하고 고기도 맛있어요^^/소고기 저렴하고 맛있게 즐기실수 있는곳입니다./좋아요,/4.74/54개 평점 39명 참여,27
쌍둥이베트남쌀국수,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,소사본동,37.4815241341814,126.793167371642,별식/퓨전요리동남아음식전문점기타 외국식 음식점업,소사본동%20쌍둥이베트남쌀국수,https://m.place.naver.com/restaurant/1764452545,경기 부천시 호현로 488 정다운그린빌,4.43,/해산물쌀국수 주문했는데 냉동해산물인데 신선도도 떨어져서 해물은 아예 입에도 대기 싫었네요/좋아요 !/오픈때부터 방문해왔지만 리뷰는 처음이네요 오랜만에 방문해서 늘먹던 메뉴를 시켰는데 맛이 좀 변했더군요.. 스파이시 쌀국수는 좀 많이 새콤해져서 반을 남기고 왔습니다.. 그치만 양은 항상 많아서 좋았구요 다만 늘 주시던 스프링롤을 이번엔 안주시더라구요 배달어플에선 리뷰이벤트라고 주시던데 안주시는줄 알았으면 저희도 그냥 배달 시켜먹을걸 그랬네요/친절해요/좋아요/파인애플볶음밥과 사천해물볶음쌀국수 먹었는데요. 전체적으로 간이 잘 안베어있어요. 면도 좀 불은것같고..별로 맛은 없는편이예요. 그리고 물병이 더러워서 물은 안마셨습니다. 너무너무 배고프고 돈이 아까워서 최대한 먹고 나왔어요../가격만큼 양이 많아 배불리 먹습니다./국물이 맛있고 스몰도 양이 많네요~/맛있었어요! 서비스도 주셔서 배터지게 잘 먹었습니다!,/4.43/60개 평점 58명 참여,24
디저트구스,제과제빵떡케익,제과점,제과점업,소사본동,37.4805917098673,126.793623319332,제과제빵떡케익제과점제과점업,소사본동%20디저트구스,https://m.place.naver.com/restaurant/1373129500,경기 부천시 호현로 480,4.31,/리얼초코맛 도넛 너무 맛있어요!!! 가격도 착해서 쟁여둡니다~~~🍩🍩🍩🍩/도넛맛있어요~/맛나요/녹차자바칩 진짜 맛있어요!!!!!!/맛있어요/내부도 예쁘게 꾸며놓으셨어요! 디저트는 넘 귀엽지만 무난한 맛! 가격은 저렴한 편이에요 ㅎㅎ/좋아요/분위기는 좋은데 뭔가 관리가 안되는 느낌이 있어요/커피도 도넛도 너무 잘 먹었습니다~ 달지않고 맛있었어요!!!!/와플이 너무 질기고 딱딱해요.,/4.31/94개 평점 88명 참여,44
여우애김밥,분식,라면김밥분식,분식 및 김밥 전문점,소사본동,37.4817760214901,126.794893229388,분식라면김밥분식분식 및 김밥 전문점,소사본동%20여우애김밥,https://m.place.naver.com/restaurant/1169066043,경기 부천시 경인옛로 25 B1층 B105호~106호,4.54,"/맛도맛있공~~~~~ 오래기다렸어서그런건지 김말이하나더튀겨주셨어요! 국물후레이크도있어좋음!! 사장님 엄청바쁘신가운데에서 왕친절하심!!!! 다요 트하고건강한키토김밥!!/김밥한줄 포장하는데 20분 대기.. 근데 점심시간이고 워낙 바빠보여서 아무말없이 기다림. 13분째기다릴 쯤 뒤에 사람들이 먼저 가져가고 그제야 영수 증 주문 확인하고서는 배달이랑 겹치면 주문내역이 키오스크에서 안넘어올때가 있다고. 어절까요하는.. ? 가게측 오류이면 죄송하단말 먼저 했어야 하 는거 아닌가? 변명하기 바쁨. 그냥 가게측 오류다 죄송하다. 하면 이해하려고했는데 나보고 어절까묻는.... 환불해줄거면 내 기다린시간까지 보상.../맨날 병원 늦게 가서 지나가다가 그냥 보기만하고 집에갔는데 오늘은!! 병원 가기전에 먹었거든요 맛있드라구요잉 다른 메뉴도 먹어보고 싶네유 특히 특이한 김밥이 많아서 먹고싶숨둥/매번 맛있게 먹고갑니다 사장님 넘 친절하셔요 ^^/혼밥하기 좋은 집이 확실합니다./무난하니 괜찮아요~/떡볶이도 싱겁지않고 맛있고 신메뉴 치킨텐더 샐러드김밥도 맛있어요 ㅎㅎㅎ/김밥맛있어요/맛도 있고, 가볍게 혼밥 하기 좋네요./매장 깨끗하고 혼밥하는 사람도 적당히 있어서 너무 북적거리지 않고 혼밥 하기 좋아요 사장님 친절하십니당",/4.54/309개 평점 241명 참여,160
