상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,네이버키워드,naver_store_url,store_address
이영커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6591538942722,127.127631360196,별내동%20이영커피,https://m.place.naver.com/restaurant/1377719328,경기 남양주시 두물로39번길 37 101호 이영커피
블랙앤쿡,한식,한식/백반/한정식,한식 음식점업,별내동,37.6477548035615,127.122642628828,별내동%20블랙앤쿡,https://m.place.naver.com/restaurant/1832077000,경기 남양주시 별내3로 84
프라이빗,양식,정통양식/경양식,서양식 음식점업,별내동,37.6575811100582,127.126958418015,별내동%20프라이빗,https://m.place.naver.com/restaurant/37049231,경기 남양주시 두물로27번길 18-9 1층
스틸러,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.651361937211,127.114599398415,별내동%20스틸러,https://m.place.naver.com/restaurant/1739658650,경기 남양주시 별내5로23번길 10 1층
아르티아고,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6508797023797,127.111579348075,별내동%20아르티아고,https://m.place.naver.com/restaurant/1617356654,경기 남양주시 불암로109번길 2 오션타워1층 106호
볼,한식,한식/백반/한정식,한식 음식점업,별내동,37.6587664335015,127.128848600224,별내동%20볼,https://m.place.naver.com/restaurant/13068233,경기 남양주시 불암산로59번길 48-31 산들소리
더맛,제과제빵떡케익,제과점,제과점업,별내동,37.6660025111382,127.131393708651,별내동%20더맛,https://m.place.naver.com/restaurant/36357868,경기 남양주시 불암로109번길 4-33 101호
경기떡집,제과제빵떡케익,떡전문,제과점업,별내동,37.6518807885898,127.111703413611,별내동%20경기떡집,https://m.place.naver.com/restaurant/1293095350,경기 남양주시 식송1로 24
별내청학동부침개,유흥주점,호프/맥주,기타 주점업,별내동,37.6454385434525,127.126205356664,별내동%20별내청학동부침개,https://m.place.naver.com/restaurant/1364368617,경기 남양주시 별내중앙로 24
한우고기소,한식,기타고기요리,한식 음식점업,별내동,37.651866863929,127.112247546311,별내동%20한우고기소,https://m.place.naver.com/restaurant/1348886573,경기 남양주시 불암로109번길 4-30 한우고기소
그리다,한식,한식/백반/한정식,한식 음식점업,별내동,37.657523528845,127.126483084685,별내동%20그리다,https://m.place.naver.com/restaurant/1627673584,경기 남양주시 별내5로23번길 18-23 101호
제이글로벌앤,한식,한식/백반/한정식,한식 음식점업,별내동,37.6458850785005,127.125667533698,별내동%20제이글로벌앤,https://m.place.naver.com/restaurant/417499470,경기 남양주시 별내중앙로 30 10층 1006호
베스트비어,유흥주점,호프/맥주,기타 주점업,별내동,37.6573520205526,127.116760964989,별내동%20베스트비어,https://m.place.naver.com/restaurant/1086747839,경기 남양주시 별내5로 81
후라이드참잘하는집,유흥주점,호프/맥주,기타 주점업,별내동,37.6448756557939,127.111163605462,별내동%20후라이드참잘하는집,https://m.place.naver.com/restaurant/1270437696,경기 남양주시 불암로 41-6 1층 후라이드 참 잘하는집
어부가,일식/수산물,갈치/생선구이,한식 음식점업,별내동,37.6687266906637,127.135487981085,별내동%20어부가,https://m.place.naver.com/restaurant/1649586388,경기 남양주시 송산로296번길 12
2대맛태남양주별내점,일식/수산물,갈치/생선구이,한식 음식점업,별내동,37.6545027383112,127.104543697476,별내동%202대맛태남양주별내점,https://m.place.naver.com/restaurant/38571402,경기 남양주시 불암산로 125
고양이카페38.5,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6663231558143,127.11753878497,별내동%20고양이카페38.5,https://m.place.naver.com/restaurant/35075877,"경기 남양주시 별내3로 324 서울프라자 504, 505호"
청와삼대,한식,한식/백반/한정식,한식 음식점업,별내동,37.6433701169675,127.111056899852,별내동%20청와삼대,https://m.place.naver.com/restaurant/37397979,경기 남양주시 불암로 25-17
김밥나라,분식,라면김밥분식,분식 및 김밥 전문점,별내동,37.6499180938157,127.113109337829,별내동%20김밥나라,https://m.place.naver.com/restaurant/1919125671,경기 남양주시 별내중앙로 34
이서테이블,한식,한식/백반/한정식,한식 음식점업,별내동,37.6530835821669,127.112289725684,별내동%20이서테이블,https://m.place.naver.com/restaurant/1190405097,경기 남양주시 식송1로 37
이디야커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6461968614505,127.126400445436,별내동%20이디야커피,https://m.place.naver.com/restaurant/36090806,경기 남양주시 덕송2로10번길 27-12
꾸이스타,한식,한식/백반/한정식,한식 음식점업,별내동,37.6483065780503,127.124143308727,별내동%20꾸이스타,https://m.place.naver.com/restaurant/121758979,경기 남양주시 별내중앙로58번길 15 102호
미나요시,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6656554306779,127.117410673553,별내동%20미나요시,https://m.place.naver.com/restaurant/1761451135,경기 남양주시 덕송2로6번길 28-21 1층 102호
명가식당,한식,한식/백반/한정식,한식 음식점업,별내동,37.6671932758843,127.115816901371,별내동%20명가식당,https://m.place.naver.com/restaurant/11869387,경기 남양주시 불암로109번길 13
산장커피숍,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6537117042345,127.104791187989,별내동%20산장커피숍,https://m.place.naver.com/restaurant/11475793,경기 남양주시 불암산로 117 산장커피숍
소물리에정육식당,한식,기타고기요리,한식 음식점업,별내동,37.6582746880866,127.130588391484,별내동%20소물리에정육식당,https://m.place.naver.com/restaurant/1380433812,경기 남양주시 송산로170번길 1-11
쥬씨삼육대점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.644084648026,127.110221188351,별내동%20쥬씨삼육대점,https://m.place.naver.com/restaurant/38462744,경기 남양주시 불암로 41-27 1층
멤버,유흥주점,호프/맥주,기타 주점업,별내동,37.6454385434525,127.126205356664,별내동%20멤버,https://m.place.naver.com/restaurant/37336975,경기 남양주시 별내중앙로 24
더램,한식,기타고기요리,한식 음식점업,별내동,37.656625244037,127.129292953058,별내동%20더램,https://m.place.naver.com/restaurant/55776159,경기 남양주시 두물로39번길 77
비트락,한식,한식/백반/한정식,한식 음식점업,별내동,37.646875127918,127.125519945422,별내동%20비트락,https://m.place.naver.com/restaurant/150840701,경기 남양주시 별내2로 74
만나뚝배기,한식,한식/백반/한정식,한식 음식점업,별내동,37.6515561027843,127.111661950769,별내동%20만나뚝배기,https://m.place.naver.com/restaurant/1129495754,경기 남양주시 불암로109번길 4-19 1층 만나뚝배기
싸다맥주창고,유흥주점,호프/맥주,기타 주점업,별내동,37.6464474522758,127.12617087385,별내동%20싸다맥주창고,https://m.place.naver.com/restaurant/1104090758,경기 남양주시 별내중앙로 36-23 백상앨리츠 1차 104호
씨에프커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6573520205526,127.116760964989,별내동%20씨에프커피,https://m.place.naver.com/restaurant/1234803852,경기 남양주시 별내5로 81
피니치니,닭/오리요리,후라이드/양념치킨,치킨 전문점,별내동,37.6501546112849,127.120631229409,별내동%20피니치니,https://m.place.naver.com/restaurant/36798217,"경기 남양주시 별내5로23번길 14-25 ,1층"
별내린,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.665817023204,127.114926446184,별내동%20별내린,https://m.place.naver.com/restaurant/37445925,경기 남양주시 덕송2로6번길 13
테트리스찜닭,한식,한식/백반/한정식,한식 음식점업,별내동,37.6583954451672,127.126200861676,별내동%20테트리스찜닭,https://m.place.naver.com/restaurant/1840728610,경기 남양주시 두물로27번길 32 1층
뚱볶이,분식,라면김밥분식,분식 및 김밥 전문점,별내동,37.6524716458066,127.114790212112,별내동%20뚱볶이,https://m.place.naver.com/restaurant/1329246934,경기 남양주시 별내5로23번길 14-25 1층 뚱볶이
홍짜장별내신도시점,중식,중국음식/중국집,중식 음식점업,별내동,37.6454385434525,127.126205356664,별내동%20홍짜장별내신도시점,https://m.place.naver.com/restaurant/1889158150,경기 남양주시 별내중앙로 24
버치,양식,정통양식/경양식,서양식 음식점업,별내동,37.6516967563819,127.111195638018,별내동%20버치,https://m.place.naver.com/restaurant/1036990944,경기 남양주시 식송1로 19
미쓰봉닭한마리,닭/오리요리,삼계탕전문,한식 음식점업,별내동,37.6665903074577,127.121944893092,별내동%20미쓰봉닭한마리,https://m.place.naver.com/restaurant/37942332,경기 남양주시 순화궁로 450-31
보노,양식,정통양식/경양식,서양식 음식점업,별내동,37.6676858215079,127.116615846794,별내동%20보노,https://m.place.naver.com/restaurant/1080190112,경기 남양주시 별내3로 340 천보프라자 111호
이디야커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6558123766151,127.126593797547,별내동%20이디야커피,https://m.place.naver.com/restaurant/36090806,경기 남양주시 덕송2로10번길 27-12
한솥,패스트푸드,도시락전문점,한식 음식점업,별내동,37.6498781553108,127.113789753254,별내동%20한솥,https://m.place.naver.com/restaurant/1502562848,경기 남양주시 별내중앙로 24
815종합어시장,일식/수산물,횟집,한식 음식점업,별내동,37.6515892076166,127.129397086121,별내동%20815종합어시장,https://m.place.naver.com/restaurant/1896627811,경기 남양주시 순화궁로 272 1층 815종합어시장
배달연구소,한식,한식/백반/한정식,한식 음식점업,별내동,37.6512596030571,127.115371226955,별내동%20배달연구소,https://m.place.naver.com/restaurant/437331115,경기 남양주시 별내중앙로 30 505-B호 (별내로데오몰 505-1호)
알쌈쭈꾸미,일식/수산물,수산물전문음식점-종합,한식 음식점업,별내동,37.6570234679183,127.125876937659,별내동%20알쌈쭈꾸미,https://m.place.naver.com/restaurant/1412565442,경기 남양주시 순화궁로 339
리얼문어타코홀릭,한식,한식/백반/한정식,한식 음식점업,별내동,37.65298085344,127.114206193948,별내동%20리얼문어타코홀릭,https://m.place.naver.com/restaurant/1364170286,경기 남양주시 별내5로5번길 43 1F
푸주한,한식,한식/백반/한정식,한식 음식점업,별내동,37.6661797659431,127.117642496058,별내동%20푸주한,https://m.place.naver.com/restaurant/1139233412,경기 남양주시 별내3로 322
바다향기,일식/수산물,음식점-일식,일식 음식점업,별내동,37.658339968654,127.128445572263,별내동%20바다향기,https://m.place.naver.com/restaurant/1176449423,경기 남양주시 두물로11번길 40-10
미감돈까스,양식,돈가스전문점,서양식 음식점업,별내동,37.6594079560979,127.129090447755,별내동%20미감돈까스,https://m.place.naver.com/restaurant/1792752687,경기 남양주시 두물로39번길 49-1 1F
참치집,일식/수산물,참치전문점,일식 음식점업,별내동,37.6560814884429,127.128868637594,별내동%20참치집,https://m.place.naver.com/restaurant/1203622932,경기 남양주시 두물로39번길 1 1층 참치집
패밀리포차,유흥주점,소주방/포장마차,기타 주점업,별내동,37.6495867143891,127.107401802169,별내동%20패밀리포차,https://m.place.naver.com/restaurant/1356444316,경기 남양주시 불암로81번길 28 1층 패밀리포차
황해칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,별내동,37.6466590018002,127.123108793048,별내동%20황해칼국수,https://m.place.naver.com/restaurant/1323349360,경기 남양주시 별내중앙로57번길 25 1층
빽다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6661797659431,127.117642496058,별내동%20빽다방,https://m.place.naver.com/restaurant/1417397175,경기 남양주시 순화궁로 249
시집온닭갈비,닭/오리요리,닭갈비전문,한식 음식점업,별내동,37.6507371131453,127.112986273118,별내동%20시집온닭갈비,https://m.place.naver.com/restaurant/1056166984,경기 남양주시 별내5로5번길 12-5 1층 시집온닭갈비
