상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도
페이앤썸머,양식,기타전문서양음식점,서양식 음식점업,인계동,37.2646196177943,127.027893039853
크리스피크림도넛,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2651165396581,127.03355764865
24365스터디카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2716519737444,127.036078716953
25시가마솥통닭,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2690599785076,127.023269610636
주다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2642789448277,127.031403701442
서코쪽갈비,한식,갈비/삼겹살,한식 음식점업,인계동,37.2657830118485,127.028013378502
원조한양족발,한식,족발/보쌈전문,한식 음식점업,인계동,37.2640849670706,127.031924798682
백년불고기물갈비,한식,갈비/삼겹살,한식 음식점업,인계동,37.2665606067652,127.032738699789
두끼떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,인계동,37.266303100253,127.034309152592
면아당,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2627455564067,127.030115556208
올림선,한식,한식/백반/한정식,한식 음식점업,인계동,37.2625752650714,127.035743450777
배스킨라빈스31,패스트푸드,아이스크림판매,제과점업,인계동,37.2627455564067,127.030115556208
롤링파스타,한식,한식/백반/한정식,한식 음식점업,인계동,37.2642425597565,127.032463943864
립의발견,양식,정통양식/경양식,서양식 음식점업,인계동,37.2655729275292,127.029865082415
이박사소갈비살,닭/오리요리,오리고기전문,한식 음식점업,인계동,37.273770536786,127.020829598459
베르디하우스,부페,종합부페,,인계동,37.2679304352479,127.030556422741
벨라라운지,한식,한식/백반/한정식,한식 음식점업,인계동,37.2654171713442,127.029551397569
인쌩맥주,유흥주점,호프/맥주,기타 주점업,인계동,37.265268128945,127.032259158765
카페콤마,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2651333463941,127.03672552706
스푼더마켓,양식,정통양식/경양식,서양식 음식점업,인계동,37.2646597802835,127.039437387387
공차,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2637358826887,127.032211120611
더본갈비,한식,갈비/삼겹살,한식 음식점업,인계동,37.2645312236756,127.031400470389
고래포차,유흥주점,소주방/포장마차,기타 주점업,인계동,37.2652114271831,127.026442314881
오늘도,한식,한식/백반/한정식,한식 음식점업,인계동,37.2750481552505,127.029348848484
통큰곱창,한식,곱창/양구이전문,한식 음식점업,인계동,37.2690951754567,127.026448687548
토마토도시락,패스트푸드,도시락전문점,한식 음식점업,인계동,37.2656501362833,127.029390566099
송자네손칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2739370592346,127.031212322632
KFC수원인계DT점,패스트푸드,패스트푸드,그외 기타 음식점업,인계동,37.2678925424304,127.028132835294
스타벅스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2704287171542,127.027536480672
배스킨라빈스31인계점,패스트푸드,아이스크림판매,제과점업,인계동,37.2716519737444,127.036078716953
퀘스천,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2644405197253,127.034637341191
걸작떡볶이치킨,분식,떡볶이전문,분식 및 김밥 전문점,인계동,37.2769885397574,127.035232619799
24시돼지네,한식,갈비/삼겹살,한식 음식점업,인계동,37.2773221517842,127.031946996596
킴브로스피자&파스타,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",인계동,37.266413013323,127.031218524587
트레블나우,한식,한식/백반/한정식,한식 음식점업,인계동,37.2715593111008,127.028051878561
김영희강남동태찜,한식,한식/백반/한정식,한식 음식점업,인계동,37.266303100253,127.034309152592
엽기떡볶이,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2687030671936,127.028077318434
24시선지해장국,한식,해장국/감자탕,한식 음식점업,인계동,37.2725992785179,127.027407083561
24시선지해장국기사식당,한식,기사식당,한식 음식점업,인계동,37.2725992785179,127.027407083561
백청우칼국수1,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2723772025005,127.026699588514
화성갈비,한식,갈비/삼겹살,한식 음식점업,인계동,37.2740456465574,127.020318630182
신진성아구찜,한식,한식/백반/한정식,한식 음식점업,인계동,37.2688151653813,127.028560698108
최선생운남쌀국수,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,인계동,37.2748370259114,127.02012796223
베스트생갈비&찜닭,한식,갈비/삼겹살,한식 음식점업,인계동,37.2670672107874,127.024197320851
카페,커피점/카페,보드게임카페,비알콜 음료점업,인계동,37.2650777798679,127.02443720357
9292계란말이,한식,한식/백반/한정식,한식 음식점업,인계동,37.2653350129851,127.02832354471
김싸부의일식당,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2581481371135,127.032090967812
지니파이,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.271505463094,127.026981417614
삼학도회수산,일식/수산물,횟집,한식 음식점업,인계동,37.258165988562,127.03317297734
구봉산양곱창,한식,한정식전문,한식 음식점업,인계동,37.277342686077,127.030052336985
프레스비,양식,정통양식/경양식,서양식 음식점업,인계동,37.2666755590618,127.030268096498
양고기전문점,한식,한식/백반/한정식,한식 음식점업,인계동,37.273770536786,127.020829598459
이모네조개구이,일식/수산물,조개구이전문,한식 음식점업,인계동,37.2651276935645,127.030513431784
삼익LA갈비,한식,갈비/삼겹살,한식 음식점업,인계동,37.2655647941348,127.028873038484
양고기구이,중식,중국음식/중국집,중식 음식점업,인계동,37.2666538446343,127.029817391946
티철판요리,별식/퓨전요리,철판구이요리전문,그외 기타 음식점업,인계동,37.2668620348985,127.031032378469
넝쿨째오이소박이냉국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2647467877491,127.021453787938
김밥회장님,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2693044289382,127.034394847783
화양,한식,한식/백반/한정식,한식 음식점업,인계동,37.2639329240455,127.035376641717
해화참치,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2639095442836,127.025917914254
플레이락펍인계동점,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2655647941348,127.028873038484
247노래타운,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.264391515007,127.029744946683
염소요리천지골,한식,한식/백반/한정식,한식 음식점업,인계동,37.2691551935063,127.024982172041
구룡포막회&마라도해물탕·찜,일식/수산물,해물찜/탕전문,한식 음식점업,인계동,37.270363282529,127.034956357456
이교수웰빙뷔페,부페,종합부페,,인계동,37.2676738971717,127.027842502519
명성관광개발,부페,종합부페,,인계동,37.2584569766415,127.033496185473
탐앤탐스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2665884139117,127.030630000108
푸카,유흥주점,호프/맥주,기타 주점업,인계동,37.2713973731319,127.029181488422
석가네제주도야지왕족발보쌈,한식,족발/보쌈전문,한식 음식점업,인계동,37.2716956257239,127.029290412066
꼬치의품격,유흥주점,꼬치구이전문점,기타 주점업,인계동,37.2641817912382,127.029443233729
중앙면옥,한식,냉면집,한식 음식점업,인계동,37.2704875255389,127.027017067667
산정,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2764144241178,127.03113547057
착한어부네회,일식/수산물,횟집,한식 음식점업,인계동,37.2590888592206,127.032529868538
카페원협동조합,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2724706655808,127.02930301218
명가네,한식,한식/백반/한정식,한식 음식점업,인계동,37.2597603686154,127.032002696468
혜화동돈까스극장,양식,돈가스전문점,서양식 음식점업,인계동,37.2597680223869,127.03404311127
김박사갈비,한식,갈비/삼겹살,한식 음식점업,인계동,37.2731715345151,127.027963499139
사랑방,한식,한식/백반/한정식,한식 음식점업,인계동,37.2708212852838,127.023776792448
어구미본점,한식,한식/백반/한정식,한식 음식점업,인계동,37.2593104391365,127.033180896496
수호정,한식,한식/백반/한정식,한식 음식점업,인계동,37.2681094839214,127.024928006972
오퍼스커피로스터즈,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2579640040864,127.033818136029
배스킨라빈스31,패스트푸드,아이스크림판매,제과점업,인계동,37.2609789257851,127.032257671215
디앤아이에프씨,부페,종합부페,,인계동,37.2655126761074,127.029110470239
아름다운커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2720193364771,127.029207328353
무사,한식,한식/백반/한정식,한식 음식점업,인계동,37.2650640101255,127.031540213022
할리스커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2647792870711,127.031983556734
인계동신닭발,한식,한식/백반/한정식,한식 음식점업,인계동,37.2650758490798,127.030784680576
노바치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.264988609955,127.031135302783
짱돌네회관,한식,한식/백반/한정식,한식 음식점업,인계동,37.2650640101255,127.031540213022
9292야간마차,유흥주점,소주방/포장마차,기타 주점업,인계동,37.2653350129851,127.02832354471
착한설렁탕,한식,설렁탕집,한식 음식점업,인계동,37.269507870891,127.026229149016
SHOUYUAN,중식,중국음식/중국집,중식 음식점업,인계동,37.2644274132252,127.028628336135
단지,한식,갈비/삼겹살,한식 음식점업,인계동,37.2652114271831,127.026442314881
시루향기,한식,한식/백반/한정식,한식 음식점업,인계동,37.2646506897708,127.033890555926
이교수해물명가,한식,한식/백반/한정식,한식 음식점업,인계동,37.2725056245215,127.035785947218
동호간장게장,한식,한식/백반/한정식,한식 음식점업,인계동,37.2734676588272,127.027813109165
히말라야정원,양식,정통양식/경양식,서양식 음식점업,인계동,37.2635330860255,127.033859736099
델리,제과제빵떡케익,제과점,제과점업,인계동,37.2777225529953,127.032426746713
청춘닭꼬치,유흥주점,꼬치구이전문점,기타 주점업,인계동,37.2667611437316,127.02314145928
준코뮤직타운수원,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2654338974414,127.029393341434
도깨비푸드,한식,한식/백반/한정식,한식 음식점업,인계동,37.2647446297243,127.03215311473
하리커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2656322238893,127.033810370287
용범이네인계동껍데기,한식,한식/백반/한정식,한식 음식점업,인계동,37.2650880064779,127.028969355785
정가네전통순두부,한식,순두부전문,한식 음식점업,인계동,37.2733592618287,127.027780676336
엄마손곰탕,한식,설렁탕집,한식 음식점업,인계동,37.2681094839214,127.024928006972
오모리찌개,한식,한식/백반/한정식,한식 음식점업,인계동,37.258165988562,127.03317297734
시골집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2634994370626,127.029745117131
대왕갈비,한식,갈비/삼겹살,한식 음식점업,인계동,37.2646597802835,127.039437387387
옛맛손두부청국장,한식,두부요리전문,한식 음식점업,인계동,37.2714897944588,127.036080784564
수원마라도해물탕&찜,일식/수산물,해물찜/탕전문,한식 음식점업,인계동,37.270363282529,127.034956357456
자연,한식,한식/백반/한정식,한식 음식점업,인계동,37.2760348069283,127.03099374824
가정식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.276542293238,127.026950417423
